gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi	status
NCU02052	18933	supercont10.1	1532015	1539067	6.75142	1.55472	11.9481	OK
NCU02046	18938	supercont10.1	1570321	1573272	138.728	115.172	162.285	OK
NCU02043	18940	supercont10.1	1577639	1578662	22.2667	12.8292	31.7043	OK
NCU11452	18918	supercont10.1	1470287	1474025	22.1406	15.281	29.0002	OK
NCU02068	18918	supercont10.1	1474023	1480767	10.2635	5.87232	14.6547	OK
NCU02042	18941	supercont10.1	1580756	1582450	11.3128	4.58591	18.0397	OK
NCU02044	18939	supercont10.1	1574626	1576776	240.612	209.589	271.636	OK
NCU02037	18946	supercont10.1	1597094	1598324	0	0	0	OK
NCU02040	18943	supercont10.1	1587861	1589691	0.232896	0	1.19808	OK
NCU02038	18945	supercont10.1	1594028	1595080	20.5025	11.4465	29.5584	OK
NCU02039	18944	supercont10.1	1591137	1593827	17.809	9.36889	26.2492	OK
NCU02041	18942	supercont10.1	1585581	1587615	290.244	256.171	324.317	OK
NCU02035	18948	supercont10.1	1608106	1609879	1.84088	0	4.55447	OK
NCU02034	18949	supercont10.1	1611930	1614468	0.180943	0	1.03169	OK
NCU02033	18950	supercont10.1	1615157	1618412	16.7848	8.59097	24.9787	OK
NCU02029	18954	supercont10.1	1629031	1630347	1.00127	0	3.00254	OK
NCU02032	18951	supercont10.1	1619716	1622826	0.0817756	0	0.653704	OK
NCU02030	18953	supercont10.1	1627024	1628920	8.78646	2.85807	14.7149	OK
NCU02028	18955	supercont10.1	1630616	1631972	73.5104	56.3627	90.658	OK
NCU02031	18952	supercont10.1	1623596	1626629	52.655	38.1423	67.1678	OK
NCU02027	18956	supercont10.1	1632411	1633527	156.686	131.651	181.721	OK
NCU02026	18957	supercont10.1	1634839	1636950	66.2093	49.9355	82.4831	OK
NCU02036	18947	supercont10.1	1600662	1607138	5.4637	0.788786	10.1386	OK
NCU02025	18958	supercont10.1	1637658	1639651	40.5273	27.7951	53.2595	OK
NCU02021	18962	supercont10.1	1650819	1651386	0.690609	0	2.35267	OK
NCU02024	18959	supercont10.1	1640136	1642198	40.3761	27.6677	53.0846	OK
NCU02023	18960	supercont10.1	1642516	1645081	0.338111	0	1.50106	OK
NCU02022	18961	supercont10.1	1647683	1650672	13.4541	6.11811	20.79	OK
NCU02019	18964	supercont10.1	1657876	1659822	7.41495	1.96887	12.861	OK
NCU02018	18965	supercont10.1	1660614	1661784	64.0432	48.0378	80.0486	OK
NCU02020	18963	supercont10.1	1651635	1655244	16.5703	8.42898	24.7116	OK
NCU02014	18968	supercont10.1	1671936	1673296	7.43907	1.98414	12.894	OK
NCU02013	18969	supercont10.1	1673402	1674986	99.9531	79.9578	119.948	OK
NCU02015	18967	supercont10.1	1668046	1671373	49.3823	35.3278	63.4368	OK
NCU02012	18970	supercont10.1	1675353	1679159	21.8866	12.53	31.2432	OK
NCU02008	18974	supercont10.1	1696441	1697182	11.2765	4.56037	17.9925	OK
NCU02010	18972	supercont10.1	1685880	1689086	25.263	15.2105	35.3155	OK
NCU02011	18971	supercont10.1	1679857	1683934	79.4708	61.6415	97.3001	OK
NCU02007	18975	supercont10.1	1697828	1698854	79.254	61.449	97.0589	OK
NCU02009	18973	supercont10.1	1690540	1692898	68.8155	52.2244	85.4065	OK
NCU02004	18977	supercont10.1	1706312	1708284	62.5404	46.7239	78.3569	OK
NCU02017	18966	supercont10.1	1663114	1665641	27.4834	23.1879	31.7788	OK
NCU02016	18966	supercont10.1	1665474	1666902	352.11	317.793	386.427	OK
NCU02006	18976	supercont10.1	1699457	1703030	15.8846	10.1764	21.5927	OK
NCU02005	18976	supercont10.1	1702853	1704325	41.6706	32.6313	50.7099	OK
NCU02001	18980	supercont10.1	1719192	1720403	15.4754	7.60761	23.3431	OK
NCU02000	18981	supercont10.1	1720670	1721335	32.7381	21.2947	44.1816	OK
NCU02002	18979	supercont10.1	1715500	1718755	3.30214	0	6.9365	OK
NCU01995	18985	supercont10.1	1741306	1743453	0	0	0	OK
NCU01997	18983	supercont10.1	1730482	1733176	51.7143	37.3317	66.0968	OK
NCU01996	18984	supercont10.1	1737190	1740193	18.6161	9.98684	27.2454	OK
NCU01994	18986	supercont10.1	1746697	1748840	44.4045	31.0771	57.7318	OK
NCU01993	18987	supercont10.1	1749070	1751339	22.4434	12.9685	31.9183	OK
NCU01999	18982	supercont10.1	1722214	1724488	17.6941	11.6405	23.7478	OK
NCU01998	18982	supercont10.1	1724459	1728099	17.4127	11.6032	23.2222	OK
NCU01988	18992	supercont10.1	1768125	1768719	0	0	0	OK
NCU01987	18993	supercont10.1	1769211	1770942	0	0	0	OK
NCU01991	18989	supercont10.1	1756074	1759077	21.6128	12.3149	30.9107	OK
NCU01990	18990	supercont10.1	1760508	1762952	23.6642	13.9351	33.3934	OK
NCU01989	18991	supercont10.1	1763491	1765485	64.8356	48.7315	80.9397	OK
NCU01992	18988	supercont10.1	1751823	1755324	142.374	118.51	166.238	OK
NCU11454	18994	supercont10.1	1771033	1773687	1.25557	0	3.49661	OK
NCU01983	18997	supercont10.1	1783220	1784955	21.3584	12.1154	30.6015	OK
NCU01985	18995	supercont10.1	1775184	1778090	111.742	90.6002	132.883	OK
NCU01984	18996	supercont10.1	1779702	1782826	16.2525	8.18964	24.3154	OK
NCU01980	18999	supercont10.1	1789734	1791252	3.7813	0	7.67041	OK
NCU01979	19000	supercont10.1	1791283	1792492	146.353	122.158	170.548	OK
NCU01978	19001	supercont10.1	1793931	1796952	3.4054	0	7.09615	OK
NCU01976	19003	supercont10.1	1804322	1807024	3.51067	0	7.25803	OK
NCU01977	19002	supercont10.1	1799328	1802368	75.6632	58.2663	93.0601	OK
NCU01974	19005	supercont10.1	1811609	1812873	10.4444	3.98087	16.908	OK
NCU01975	19004	supercont10.1	1809548	1810970	79.864	61.9907	97.7373	OK
NCU01972	19007	supercont10.1	1819379	1820817	96.6645	77.0008	116.328	OK
NCU01971	19008	supercont10.1	1823682	1825078	13.7252	6.31567	21.1347	OK
NCU01973	19006	supercont10.1	1814144	1818473	15.0738	7.30877	22.8387	OK
NCU01968	19010	supercont10.1	1832557	1835161	10.9238	4.31359	17.5341	OK
NCU01970	19009	supercont10.1	1827458	1828864	84.9761	67.7805	102.172	OK
NCU01969	19009	supercont10.1	1828678	1830214	11.5105	9.04028	13.9808	OK
NCU01982	18998	supercont10.1	1785535	1787347	18.0256	16.0841	19.9671	OK
NCU01981	18998	supercont10.1	1787272	1788682	735.272	682.437	788.108	OK
NCU01965	19012	supercont10.1	1838847	1842576	64.1962	48.1717	80.2207	OK
NCU01963	19014	supercont10.1	1848100	1851297	15.4046	7.55489	23.2544	OK
NCU01964	19013	supercont10.1	1844075	1847664	54.3524	39.6075	69.0972	OK
NCU01959	19018	supercont10.1	1859092	1860424	0	0	0	OK
NCU01960	19017	supercont10.1	1857193	1858331	0	0	0	OK
NCU01961	19016	supercont10.1	1853476	1855879	4.02074	0.0103832	8.0311	OK
NCU01958	19019	supercont10.1	1860746	1862088	4.54623	0.28184	8.81063	OK
NCU01957	19020	supercont10.1	1865596	1867210	41.449	28.5728	54.3252	OK
NCU02003	18978	supercont10.1	1711640	1713696	10355.8	10152.3	10559.4	OK
NCU01955	19022	supercont10.1	1873444	1875333	99.9084	79.9176	119.899	OK
NCU01954	19023	supercont10.1	1875631	1877329	15.4623	7.59786	23.3267	OK
NCU01956	19021	supercont10.1	1868850	1872709	43.1948	30.0502	56.3393	OK
NCU01950	19026	supercont10.1	1895545	1896925	23.9382	14.1528	33.7235	OK
NCU01951	19025	supercont10.1	1889061	1894943	1.86464	0	4.59567	OK
NCU01953	19024	supercont10.1	1877847	1884568	46.1293	32.5456	59.713	OK
NCU01949	19027	supercont10.1	1897004	1898246	1012.8	949.148	1076.45	OK
NCU01962	19015	supercont10.1	1851341	1852622	897.27	837.36	957.179	OK
NCU01946	19030	supercont10.1	1905365	1905756	15.8366	7.87757	23.7957	OK
NCU01943	19033	supercont10.1	1917241	1918164	0	0	0	OK
NCU01942	19034	supercont10.1	1923232	1924414	0.750151	0	2.48238	OK
NCU01947	19029	supercont10.1	1901071	1904549	25.9454	15.7581	36.1327	OK
NCU01945	19031	supercont10.1	1906488	1908722	67.8529	51.3783	84.3274	OK
NCU01944	19032	supercont10.1	1910175	1912878	6.66507	1.50171	11.8284	OK
NCU01948	19028	supercont10.1	1898483	1899791	1370.75	1296.7	1444.8	OK
NCU01940	19035	supercont10.1	1932999	1936013	24.7727	14.8183	34.7271	OK
NCU01938	19037	supercont10.1	1949616	1952188	38.9307	26.4518	51.4096	OK
NCU11459	19041	supercont10.1	1978040	1978736	2.5749	0	5.78421	OK
NCU01936	19038	supercont10.1	1955657	1958322	18.3743	9.80123	26.9473	OK
NCU01931	19042	supercont10.1	1979496	1981403	6.77838	1.57132	11.9854	OK
NCU01939	19036	supercont10.1	1939315	1944033	50.696	36.4558	64.9362	OK
NCU01932	19040	supercont10.1	1970960	1974898	15.5549	7.66698	23.4429	OK
NCU11458	19039	supercont10.1	1958628	1959782	2.63873	1.65697	3.62048	OK
NCU01935	19039	supercont10.1	1959651	1961877	17.0491	9.17196	24.9263	OK
NCU01928	19044	supercont10.1	1988293	1990509	38.1186	25.7705	50.4666	OK
NCU01926	19046	supercont10.1	1997471	1999099	7.0157	1.71826	12.3131	OK
NCU01923	19048	supercont10.1	2010796	2011866	0	0	0	OK
NCU01922	19049	supercont10.1	2022875	2024545	22.8011	13.251	32.3513	OK
NCU11201	19050	supercont10.1	2024677	2026429	40.4598	27.7382	53.1815	OK
NCU11460	19051	supercont10.1	2027523	2029510	0.29629	0	1.38494	OK
NCU01924	19047	supercont10.1	2003873	2006600	51.2489	36.9312	65.5666	OK
NCU01920	19053	supercont10.1	2032149	2032894	10.0076	3.68067	16.3346	OK
NCU11200	19052	supercont10.1	2029775	2031216	4.8393	0.439619	9.23898	OK
NCU01919	19054	supercont10.1	2033472	2035668	90.3492	71.3387	109.36	OK
NCU01918	19055	supercont10.1	2036118	2037340	156.167	131.174	181.161	OK
NCU01916	19057	supercont10.1	2042777	2044089	12.2319	5.23704	19.2267	OK
NCU01917	19056	supercont10.1	2038908	2042164	0.934044	0	2.86696	OK
NCU01914	19058	supercont10.1	2044944	2046764	111.796	90.6493	132.943	OK
NCU01913	19059	supercont10.1	2047099	2049347	26.3395	16.0751	36.6039	OK
NCU01911	19061	supercont10.1	2057531	2060617	22.0897	12.6898	31.4897	OK
NCU01930	19043	supercont10.1	1982977	1984500	89.8013	75.569	104.034	OK
NCU01929	19043	supercont10.1	1984312	1987622	42.3782	33.7495	51.0069	OK
NCU01927	19045	supercont10.1	1991173	1993857	71.0924	54.2291	87.9556	OK
NCU01907	19064	supercont10.1	2075166	2076905	31.7872	20.5111	43.0632	OK
NCU01912	19060	supercont10.1	2050580	2055370	112.107	90.9308	133.283	OK
NCU01906	19065	supercont10.1	2077956	2079747	108.869	88.0012	129.737	OK
NCU01908	19063	supercont10.1	2069661	2073326	12.8861	5.70667	20.0656	OK
NCU01905	19066	supercont10.1	2079835	2081539	40.2324	27.5466	52.9182	OK
NCU01910	19062	supercont10.1	2061784	2069003	7.34962	1.92758	12.7717	OK
NCU01902	19068	supercont10.1	2087913	2088709	420.188	379.191	461.184	OK
NCU11462	19071	supercont10.1	2097541	2098135	8.2442	2.50166	13.9867	OK
NCU01900	19070	supercont10.1	2095257	2096348	15.8085	7.85651	23.7605	OK
NCU11463	19073	supercont10.1	2100118	2100880	1.54714	0	4.03482	OK
NCU01899	19072	supercont10.1	2098573	2099973	9.05602	3.03738	15.0747	OK
NCU01897	19075	supercont10.1	2106256	2107502	36.8212	24.6851	48.9573	OK
NCU01901	19069	supercont10.1	2090429	2094472	27.8972	17.3336	38.4607	OK
NCU01896	19076	supercont10.1	2108990	2112020	9.25663	3.17169	15.3416	OK
NCU01894	19078	supercont10.1	2119071	2120923	68.3811	51.8425	84.9196	OK
NCU01893	19079	supercont10.1	2121927	2124232	37.7935	25.4982	50.0888	OK
NCU01891	19080	supercont10.1	2128880	2130127	56.4804	41.4497	71.5111	OK
NCU01889	19081	supercont10.1	2135925	2137993	27.9171	17.3498	38.4844	OK
NCU01888	19082	supercont10.1	2138647	2140311	5.2551	0.670299	9.8399	OK
NCU01895	19077	supercont10.1	2114333	2118645	56.161	41.1729	71.1491	OK
NCU10570	19084	supercont10.1	2148868	2150578	9.24941	3.16684	15.332	OK
NCU01884	19085	supercont10.1	2152254	2155664	2.06637	0	4.94134	OK
NCU01883	19086	supercont10.1	2156469	2159169	34.5545	22.7979	46.3111	OK
NCU11464	19088	supercont10.1	2166495	2167240	24.2558	14.4058	34.1059	OK
NCU01882	19087	supercont10.1	2159828	2162413	25.6428	15.515	35.7705	OK
NCU01898	19074	supercont10.1	2102072	2104262	50.7151	36.4722	64.9581	OK
NCU01886	19083	supercont10.1	2142617	2146198	88.6973	69.8614	107.533	OK
NCU01880	19090	supercont10.1	2172001	2173444	2.81251	0	6.16661	OK
NCU01904	19067	supercont10.1	2082556	2083657	209.266	186.821	231.712	OK
NCU01903	19067	supercont10.1	2083622	2086090	26.0725	22.252	29.893	OK
NCU11461	19067	supercont10.1	2085201	2086399	132.346	120.542	144.15	OK
NCU01876	19094	supercont10.1	2182902	2183504	0	0	0	OK
NCU01875	19095	supercont10.1	2185113	2185510	0	0	0	OK
NCU01877	19093	supercont10.1	2181254	2182178	0.521358	0	1.96546	OK
NCU01879	19091	supercont10.1	2173854	2176215	140.359	116.664	164.053	OK
NCU01874	19096	supercont10.1	2186206	2187375	10.7786	4.21247	17.3448	OK
NCU11465	19097	supercont10.1	2189356	2190409	0	0	0	OK
NCU01872	19099	supercont10.1	2194872	2195818	0.921847	0	2.8421	OK
NCU01873	19098	supercont10.1	2190760	2192828	1.39008	0	3.74811	OK
NCU01870	19101	supercont10.1	2199587	2201511	1.11285	0	3.22269	OK
NCU01869	19102	supercont10.1	2202125	2203398	1.35548	0	3.68397	OK
NCU01871	19100	supercont10.1	2196596	2198636	10.8747	4.27934	17.4701	OK
NCU01967	19011	supercont10.1	1835481	1837102	32.5235	30.4425	34.6045	OK
NCU01966	19011	supercont10.1	1837038	1838471	2143.78	2052.68	2234.87	OK
NCU01867	19104	supercont10.1	2206689	2207912	1.57057	0	4.07702	OK
NCU01868	19103	supercont10.1	2203776	2205410	15.7414	7.80628	23.6764	OK
NCU01866	19105	supercont10.1	2209869	2211984	1.44756	0	3.85385	OK
NCU01863	19108	supercont10.1	2222204	2223003	0	0	0	OK
NCU01878	19092	supercont10.1	2176996	2181105	27.7359	17.2029	38.2689	OK
NCU11466	19107	supercont10.1	2219335	2220400	0.691472	0	2.35457	OK
NCU01865	19106	supercont10.1	2212303	2214400	9.13845	3.09248	15.1844	OK
NCU01862	19109	supercont10.1	2223934	2226430	22.8259	13.2706	32.3812	OK
NCU01860	19111	supercont10.1	2230996	2232628	13.0645	5.8355	20.2934	OK
NCU01861	19110	supercont10.1	2226727	2228118	200.034	171.747	228.321	OK
NCU01858	19113	supercont10.1	2235325	2236713	8.82929	2.88646	14.7721	OK
NCU01859	19112	supercont10.1	2233465	2235016	498.805	454.137	543.473	OK
NCU11467	19116	supercont10.1	2246767	2247766	2.23475	0	5.22457	OK
NCU01857	19114	supercont10.1	2237110	2241184	25.8075	15.6473	35.9677	OK
NCU01855	19117	supercont10.1	2248779	2250538	35.1971	23.3317	47.0626	OK
NCU01856	19115	supercont10.1	2241577	2244022	168.848	142.86	194.836	OK
NCU01851	19121	supercont10.1	2262033	2262766	2.15479	0	5.09063	OK
NCU01852	19120	supercont10.1	2260587	2261849	1.91069	0	4.67524	OK
NCU01850	19122	supercont10.1	2263820	2265001	21.0435	11.8689	30.2182	OK
NCU01853	19119	supercont10.1	2256726	2259390	2.76013	0	6.08286	OK
NCU01854	19118	supercont10.1	2251523	2253428	135.27	112.009	158.531	OK
NCU01848	19124	supercont10.1	2269949	2270613	0	0	0	OK
NCU09970	19125	supercont10.1	2345342	2346397	0.773292	0	2.53203	OK
NCU09971	19126	supercont10.1	2346723	2347973	1.09982	0	3.19727	OK
NCU01849	19123	supercont10.1	2265840	2267170	44.7168	31.3427	58.091	OK
NCU09973	19128	supercont10.1	2350962	2351863	6.74952	1.55355	11.9455	OK
NCU09972	19127	supercont10.1	2348751	2350457	20.9329	11.7824	30.0834	OK
NCU09974	19129	supercont10.1	2351902	2354731	21.2412	12.0235	30.4588	OK
NCU09977	19132	supercont10.1	2362385	2363874	0.380317	0	1.61371	OK
NCU09976	19131	supercont10.1	2361424	2362324	78.3794	60.673	96.0858	OK
NCU09981	19135	supercont10.1	2374775	2375822	0	0	0	OK
NCU09978	19133	supercont10.1	2364439	2366871	4.71064	0.369837	9.05144	OK
NCU01881	19089	supercont10.1	2167521	2170498	139.414	115.799	163.029	OK
NCU09975	19130	supercont10.1	2356303	2360787	28.4046	17.7454	39.0638	OK
NCU02463	19137	supercont10.1	2404807	2406430	47.512	33.7262	61.2978	OK
NCU09980	19134	supercont10.1	2368640	2371730	30.9359	19.8119	42.0599	OK
NCU09982	19136	supercont10.1	2378834	2381643	30.8249	19.7208	41.9289	OK
NCU02465	19139	supercont10.1	2410142	2410376	4.83018	0.434643	9.22571	OK
NCU02464	19138	supercont10.1	2406608	2409073	154.888	129.997	179.778	OK
NCU02466	19140	supercont10.1	2411216	2413095	83.2034	64.9602	101.447	OK
NCU02467	19141	supercont10.1	2413139	2414793	19.9736	11.0353	28.912	OK
NCU11469	19144	supercont10.1	2426076	2427035	0	0	0	OK
NCU02468	19142	supercont10.1	2416551	2419347	99.8332	79.8499	119.817	OK
NCU02470	19143	supercont10.1	2419530	2422410	113.338	92.0463	134.631	OK
NCU02472	19145	supercont10.1	2428435	2430342	220.823	191.103	250.544	OK
NCU02476	19148	supercont10.1	2438852	2440087	5.30586	0.698968	9.91275	OK
NCU02477	19149	supercont10.1	2441213	2443071	26.0055	15.8064	36.2046	OK
NCU02475	19147	supercont10.1	2434783	2438828	31.2903	20.1028	42.4779	OK
NCU02479	19151	supercont10.1	2455959	2458076	119.373	97.5218	141.225	OK
NCU02473	19146	supercont10.1	2430675	2432745	32.8988	23.3728	42.4248	OK
NCU02474	19146	supercont10.1	2432596	2433504	63.052	54.1292	71.9748	OK
NCU02483	19154	supercont10.1	2470347	2471203	2.55718	0	5.75542	OK
NCU02486	19156	supercont10.1	2481600	2483494	0.779165	0	2.54457	OK
NCU02488	19158	supercont10.1	2488929	2489846	0.488035	0	1.88522	OK
NCU02485	19155	supercont10.1	2478280	2480615	2.5501	0	5.74391	OK
NCU02487	19157	supercont10.1	2485267	2487530	1.51819	0	3.98249	OK
NCU10932	19160	supercont10.1	2493770	2495089	2.94674	0	6.37995	OK
NCU10933	19159	supercont10.1	2491720	2493277	31.3143	20.1224	42.5061	OK
NCU02490	19161	supercont10.1	2496603	2498443	83.9588	65.633	102.285	OK
NCU02491	19162	supercont10.1	2498781	2500502	80.2743	62.3551	98.1935	OK
NCU02478	19150	supercont10.1	2443729	2451470	9.44607	3.29918	15.593	OK
NCU02492	19163	supercont10.1	2501715	2503386	82.2258	64.0901	100.362	OK
NCU02493	19164	supercont10.1	2503968	2505639	235.78	205.069	266.49	OK
NCU02495	19166	supercont10.1	2514111	2516113	14.346	6.77077	21.9212	OK
NCU02496	19167	supercont10.1	2517333	2519192	12.5021	5.43046	19.5738	OK
NCU02499	19170	supercont10.1	2530426	2531251	19.6695	10.7994	28.5395	OK
NCU02500	19171	supercont10.1	2531837	2533391	1.49848	0	3.94673	OK
NCU02497	19168	supercont10.1	2522705	2525992	3.88169	0	7.82209	OK
NCU02501	19172	supercont10.1	2534741	2535894	0	0	0	OK
NCU02482	19153	supercont10.1	2464153	2466839	18.0394	9.5413	26.5374	OK
NCU02503	19174	supercont10.1	2540578	2541400	0	0	0	OK
NCU02502	19173	supercont10.1	2537135	2538905	5.42802	0.768397	10.0876	OK
NCU02498	19169	supercont10.1	2526535	2529773	18.3738	9.80084	26.9467	OK
NCU02504	19175	supercont10.1	2542028	2543258	17.8202	9.37742	26.263	OK
NCU02507	19177	supercont10.1	2554167	2555733	69.3274	52.6748	85.98	OK
NCU02494	19165	supercont10.1	2505656	2513744	3.78603	0	7.67758	OK
NCU02508	19178	supercont10.1	2555936	2557263	65.3881	49.2155	81.5607	OK
NCU02480	19152	supercont10.1	2459309	2460793	319.198	285.23	353.166	OK
NCU02481	19152	supercont10.1	2460651	2463205	20.3917	17.5673	23.2161	OK
NCU02505	19176	supercont10.1	2545045	2550409	205.182	176.534	233.831	OK
NCU02509	19179	supercont10.1	2557548	2558863	1000.02	936.776	1063.27	OK
NCU02512	19182	supercont10.1	2569302	2571123	7.7822	2.20288	13.3615	OK
NCU02511	19181	supercont10.1	2566111	2568892	14.0422	6.54763	21.5368	OK
NCU02513	19183	supercont10.1	2577475	2579398	148.705	124.316	173.094	OK
NCU02510	19180	supercont10.1	2559267	2565052	75.8982	58.4743	93.3221	OK
NCU11471	19185	supercont10.1	2583113	2584420	0	0	0	OK
NCU02517	19189	supercont10.1	2591967	2592428	2.97053	0	6.41758	OK
NCU02516	19187	supercont10.1	2588107	2589496	4.36456	0.186253	8.54286	OK
NCU11472	19188	supercont10.1	2589642	2590589	0.600846	0	2.15113	OK
NCU11237	19190	supercont10.1	2592901	2593432	81.7171	63.6376	99.7966	OK
NCU02515	19186	supercont10.1	2584779	2587768	47.7841	33.9589	61.6093	OK
NCU11236	19191	supercont10.1	2593665	2594586	141.726	117.917	165.536	OK
NCU02514	19184	supercont10.1	2579757	2582736	635.586	585.165	686.008	OK
NCU02519	19192	supercont10.1	2595061	2597080	15.7823	7.83691	23.7277	OK
NCU02520	19193	supercont10.1	2598055	2599642	124.887	102.537	147.238	OK
NCU02521	19194	supercont10.1	2603111	2605015	13.7165	6.30931	21.1236	OK
NCU02522	19195	supercont10.1	2606655	2608686	6.57262	1.44519	11.7	OK
NCU02523	19196	supercont10.1	2609021	2610331	62.272	46.4894	78.0545	OK
NCU11473	19200	supercont10.1	2630646	2631219	2.19657	0	5.16074	OK
NCU02525	19198	supercont10.1	2621130	2624820	10.3369	3.90672	16.7672	OK
NCU02529	19203	supercont10.1	2638192	2638909	8.51013	2.6757	14.3446	OK
NCU02528	19202	supercont10.1	2636564	2637794	18.1548	9.63309	26.6765	OK
NCU02530	19204	supercont10.1	2639074	2640013	18.4545	9.86275	27.0462	OK
NCU02527	19201	supercont10.1	2633097	2635998	1.73777	0	4.37426	OK
NCU02526	19199	supercont10.1	2626203	2628262	192.473	164.726	220.22	OK
NCU02524	19197	supercont10.1	2615367	2620654	6.71561	1.53271	11.8985	OK
NCU02532	19206	supercont10.1	2644428	2646316	27.7792	17.238	38.3204	OK
NCU02533	19207	supercont10.1	2646398	2648016	22.4484	12.9724	31.9243	OK
NCU02531	19205	supercont10.1	2640623	2643906	6.40352	1.34249	11.4646	OK
NCU02535	19209	supercont10.1	2651610	2653212	2.92594	0	6.34701	OK
NCU11474	19211	supercont10.1	2656830	2657719	17.9619	9.48557	26.4381	OK
NCU02536	19210	supercont10.1	2654589	2656265	19.1704	10.4136	27.9272	OK
NCU02534	19208	supercont10.1	2648845	2651151	161.153	135.764	186.542	OK
NCU11235	19212	supercont10.1	2659116	2661903	19.5659	10.7192	28.4125	OK
NCU02541	19215	supercont10.1	2671490	2673797	90.4839	71.4593	109.509	OK
NCU02543	19217	supercont10.1	2678387	2680013	5.0055	0.530905	9.4801	OK
NCU11234	19213	supercont10.1	2662596	2663946	7.67094	5.68902	9.65286	OK
NCU02538	19213	supercont10.1	2663900	2665186	112.629	92.7811	132.477	OK
NCU02545	19219	supercont10.1	2684960	2686302	35.5302	23.6088	47.4517	OK
NCU02546	19220	supercont10.1	2686588	2689554	24.0422	14.2356	33.8488	OK
NCU02544	19218	supercont10.1	2681218	2684653	37.9529	25.6317	50.2741	OK
NCU02539	19214	supercont10.1	2665721	2669186	17.589	12.1128	23.0652	OK
